# Output data for evaluating rdf
#  Na-Na,  Cl-Cl, Na-Cl,   r
0.00000000000000 0.00000000000000 0.00000000000000 0.01573500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.04720500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.07867500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.11014500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.14161500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.17308500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.20455500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.23602500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.26749500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.29896500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.33043500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.36190500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.39337500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.42484500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.45631500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.48778500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.51925500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.55072500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.58219500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.61366500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.64513500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.67660500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.70807500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.73954500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.77101500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.80248500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.83395500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.86542500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.89689500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.92836500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.95983500000000
0.00000000000000 0.00000000000000 0.00000000000000 0.99130500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.02277500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.05424500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.08571500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.11718500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.14865500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.18012500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.21159500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.24306500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.27453500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.30600500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.33747500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.36894500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.40041500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.43188500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.46335500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.49482500000000
0.00000000000000 0.00000000000000 0.00000000000000 1.52629500000000
0.00000000000000 0.00000000000000 0.64822718768107 1.55776500000000
0.00000000000000 0.00000000000000 2.33553688568990 1.58923500000000
0.00000000000000 0.00000000000000 8.83316467707587 1.62070500000000
0.00000000000000 0.00000000000000 14.26250718368950 1.65217500000000
0.00000000000000 0.00000000000000 15.95401701741036 1.68364500000000
0.00000000000000 0.00000000000000 16.97817285360043 1.71511500000000
0.00000000000000 0.00000000000000 15.46948833452085 1.74658500000000
0.00000000000000 0.00000000000000 11.44384622562412 1.77805500000000
0.00000000000000 0.00000000000000 8.16685219910684 1.80952500000000
0.00000000000000 0.00000000000000 6.72973719892197 1.84099500000000
0.00000000000000 0.00000000000000 3.25271687323848 1.87246500000000
0.00000000000000 0.00000000000000 2.38668147814768 1.90393500000000
0.00000000000000 0.00000000000000 2.30969853807523 1.93540500000000
0.00000000000000 0.00000000000000 1.32149788242099 1.96687500000000
0.00000000000000 0.00000000000000 1.08324995087789 1.99834500000000
0.00000000000000 0.00000000000000 0.57268464746137 2.02981500000000
0.00000000000000 0.00000000000000 1.01810851183046 2.06128500000000
0.00000000000000 0.00000000000000 0.89792682155792 2.09275500000000
0.00000000000000 0.00000000000000 0.43575957061998 2.12422500000000
0.00000000000000 0.00000000000000 0.33850380454952 2.15569500000000
0.00000000000000 0.00000000000000 0.65766586938701 2.18716500000000
0.00000000000000 0.00000000000000 0.55924864859005 2.21863500000000
0.00000000000000 0.00000000000000 0.77673568113770 2.25010500000000
0.00000000000000 0.00000000000000 0.30218264041116 2.28157500000000
0.00000000000000 0.00000000000000 0.58803209189160 2.31304500000000
0.00000000000000 0.00000000000000 0.57235217784440 2.34451500000000
0.00000000000000 0.00000000000000 0.97525952858035 2.37598500000000
0.13570422215195 0.13570422215195 0.94992955506365 2.40745500000000
0.00000000000000 0.00000000000000 1.05779855855343 2.43892500000000
0.12887753709752 0.12887753709752 1.73984675081647 2.47039500000000
0.25131153718916 0.25131153718916 1.50786922313493 2.50186500000000
0.12255331661549 0.12255331661549 2.75744962384858 2.53333500000000
0.35869308400489 0.35869308400489 3.64671302071634 2.56480500000000
0.35005030045376 0.35005030045376 4.55065390589890 2.59627500000000
0.34171616794786 0.34171616794786 4.38535748866419 2.62774500000000
0.55612693812656 0.55612693812656 5.72810746270352 2.65921500000000
0.97774981783303 0.97774981783303 7.17016533077552 2.69068500000000
1.37983995046925 1.37983995046925 7.64219049490661 2.72215500000000
1.03729332070259 1.03729332070259 8.76512855993691 2.75362500000000
2.12936713600704 2.12936713600704 8.77096463164806 2.78509500000000
2.18119506566848 2.18119506566848 9.96409564089466 2.81656500000000
2.42415757226180 2.42415757226180 10.03601234916385 2.84803500000000
2.08688532161800 2.08688532161800 10.00756370139541 2.87950500000000
4.45528977986855 4.45528977986855 11.74154494069523 2.91097500000000
4.54218749441756 4.54218749441756 11.35546873604390 2.94244500000000
5.15801663404366 5.15801663404366 11.29427780213008 2.97391500000000
4.52808996282054 4.52808996282054 12.23455076492859 3.00538500000000
3.66718109381239 3.66718109381239 11.21475148456581 3.03685500000000
4.26068622477686 4.26068622477686 12.03017286995818 3.06832500000000
4.66574585544171 4.66574585544171 11.66436463860428 3.09979500000000
5.61526992298324 5.61526992298324 11.83217590914325 3.13126500000000
4.79641268366156 4.79641268366156 10.06460366407672 3.16273500000000
4.62528041218194 4.62528041218194 11.60174503388970 3.19420500000000
3.55278639332225 3.55278639332225 11.03631517925635 3.22567500000000
4.15170381759405 4.15170381759405 9.82322778270021 3.25714500000000
4.29080256008624 4.29080256008624 8.58160512017249 3.28861500000000
3.99578645700998 3.99578645700998 8.27698623237780 3.32008500000000
4.06114037801345 4.06114037801345 6.37178921377972 3.35155500000000
2.81764458626419 2.81764458626419 6.39124259811146 3.38302500000000
2.96833245310073 2.96833245310073 6.84740327249374 3.41449500000000
4.17283975380925 4.17283975380925 4.73584194281526 3.44596500000000
2.86185463804315 2.86185463804315 4.39034518336165 3.47743500000000
2.29970574093317 2.29970574093317 4.59941148186633 3.50890500000000
2.82375507057021 2.82375507057021 4.20425754951565 3.54037500000000
3.26741088573640 3.26741088573640 4.83946706660957 3.57184500000000
3.08943353701689 3.08943353701689 5.02790163867454 3.60331500000000
3.33383237765223 3.33383237765223 4.43518771669806 3.63478500000000
1.57990750214132 1.57990750214132 3.92051120901736 3.66625500000000
2.70359676310688 2.70359676310688 4.11291848004558 3.69772500000000
1.92292370600662 1.92292370600662 4.38313491810332 3.72919500000000
1.83526173372748 1.83526173372748 4.39350536255972 3.76066500000000
2.89882299536408 2.89882299536408 4.89518222802048 3.79213500000000
2.47471527316825 2.47471527316825 4.84183423011179 3.82360500000000
2.75201735873149 2.75201735873149 5.45111130671814 3.85507500000000
2.34314217003913 2.34314217003913 4.99870329608347 3.88654500000000
2.56183633504848 2.56183633504848 5.07243594339599 3.91801500000000
2.47074966429848 2.47074966429848 4.48768816576663 3.94948500000000
2.53109984886394 2.53109984886394 5.33516144613477 3.98095500000000
3.07779980693212 3.07779980693212 5.69148694456495 4.01242500000000
3.41485538104542 3.41485538104542 5.77158655951338 4.04389500000000
3.59910330051988 3.59910330051988 6.06164766403349 4.07536500000000
3.31098806073177 3.31098806073177 6.31885749618528 4.10683500000000
3.49045793227164 3.49045793227164 6.86609816940276 4.13830500000000
2.84989688021934 2.84989688021934 6.06168542776813 4.16977500000000
4.14420090212516 4.14420090212516 5.70384640292496 4.20124500000000
3.68769616146800 3.68769616146800 5.77300053848860 4.23271500000000
3.84974407727963 3.84974407727963 5.03927174160760 4.26418500000000
3.83616853407089 3.83616853407089 6.15918170192494 4.29565500000000
3.90659196449032 3.90659196449032 6.11192613799291 4.32712500000000
4.59561840137137 4.59561840137137 5.85837841255900 4.35859500000000
5.14212564992969 5.14212564992969 5.87671502849107 4.39006500000000
4.18409244939238 4.18409244939238 5.97440123783430 4.42153500000000
4.44248274713304 4.44248274713304 5.96958619146002 4.45300500000000
4.92789503387359 4.92789503387359 5.94476226308560 4.48447500000000
4.93658733226263 4.93658733226263 5.66936201439537 4.51594500000000
4.98260297105975 4.98260297105975 5.45804218585553 4.54741500000000
4.57672216553444 4.57672216553444 5.70214564886258 4.57888500000000
4.58846225964716 4.58846225964716 5.16202004210305 4.61035500000000
4.19792379624332 4.19792379624332 5.51205646289341 4.64182500000000
4.75380975162834 4.75380975162834 5.36604282570168 4.67329500000000
4.12189001335293 4.12189001335293 5.73866583755602 4.70476500000000
3.85691885498957 3.85691885498957 5.31202915028110 4.73623500000000
5.01722496052194 5.01722496052194 4.98262340907006 4.76770500000000
4.02961150857789 4.02961150857789 5.00286513564967 4.79917500000000
4.38174874703739 4.38174874703739 5.12327545807449 4.83064500000000
4.35848169569136 4.35848169569136 5.22352386430186 4.86211500000000
3.38296383999592 3.38296383999592 4.59820327766436 4.89358500000000
4.02081358128260 4.02081358128260 4.42613753100867 4.92505500000000
4.22604162563963 4.22604162563963 4.70627362855323 4.95652500000000
4.33094838430725 4.33094838430725 4.63126962263513 4.98799500000000
3.90220094784166 3.90220094784166 4.47972668812223 5.01946500000000
4.03870592655574 4.03870592655574 4.59364261875424 5.05093500000000
4.20199043935750 4.20199043935750 4.56738091234511 5.08240500000000
3.36846730168318 3.36846730168318 4.70683154208409 5.11387500000000
4.48603330893412 4.48603330893412 4.50088772386437 5.14534500000000
4.28491418108894 4.28491418108894 4.47568090832920 5.17681500000000
3.91434288037679 3.91434288037679 4.58123092666321 5.20828500000000
4.18259187099428 4.18259187099428 4.78419755106879 5.23975500000000
3.84973122945221 3.84973122945221 4.78385718953988 5.27122500000000
4.67130044178286 4.67130044178286 5.06290646684250 5.30269500000000
4.72691573184005 4.72691573184005 4.58870182155233 5.33416500000000
4.12524123420887 4.12524123420887 4.78090871514273 5.36563500000000
3.96926660202979 3.96926660202979 4.44179834036667 5.39710500000000
4.43048313189816 4.43048313189816 4.60396590513513 5.42857500000000
4.19487842031254 4.19487842031254 4.72253608324493 5.46004500000000
4.74680893646009 4.74680893646009 5.28147697600641 5.49151500000000
4.15138368155981 4.15138368155981 5.16989085809156 5.52298500000000
4.51237411871723 4.51237411871723 4.67808277279442 5.55445500000000
4.53729541254056 4.53729541254056 4.94061056032195 5.58592500000000
4.33704657461779 4.33704657461779 5.10973878044050 5.61739500000000
4.19026323765225 4.19026323765225 4.54766804321670 5.64886500000000
3.87582371270157 3.87582371270157 4.66805183007768 5.68033500000000
4.41183383268628 4.41183383268628 4.60470088548131 5.71180500000000
4.50668697998196 4.50668697998196 4.90012790680578 5.74327500000000
4.48128746033974 4.48128746033974 4.72893755683220 5.77474500000000
4.59615680006455 4.59615680006455 4.44450695640760 5.80621500000000
4.43133684104371 4.43133684104371 4.74291521267959 5.83768500000000
4.84060408065607 4.84060408065607 4.81777104253977 5.86915500000000
4.94723973112925 4.94723973112925 4.83428905233635 5.90062500000000
5.02899501273396 5.02899501273396 4.50374442251508 5.93209500000000
4.84336381545211 4.84336381545211 4.87653754021548 5.96356500000000
4.72699571159910 4.72699571159910 4.68322723278800 5.99503500000000
4.35291241074270 4.35291241074270 4.62361591887346 6.02650500000000
4.75787408618803 4.75787408618803 4.55427136628358 6.05797500000000
4.70882427455052 4.70882427455052 4.60276967377236 6.08944500000000
4.66052906651132 4.66052906651132 4.66052906651132 6.12091500000000
4.21816906140120 4.21816906140120 4.79998548366343 6.15238500000000
4.07250436050410 4.07250436050410 4.28847050083387 6.18385500000000
4.80506525165949 4.80506525165949 4.94758837353074 6.21532500000000
4.03116402297967 4.03116402297967 4.29318968447334 6.24679500000000
4.76906900083674 4.76906900083674 4.55954923301755 6.27826500000000
4.62283739460948 4.62283739460948 4.40552452563211 6.30973500000000
4.49882663979912 4.49882663979912 4.57706710309997 6.34120500000000
